order_id,customer_id,product_id,order_date,quantity,unit_price,region,revenue
69368,81039,680,2024-01-22,4,84.14,South,336.56
69369,77888,280,2023-09-08,1,343.03,East,343.03
69370,94695,304,2023-07-11,3,156.98,West,470.93999999999994
69371,51951,935,2023-02-13,5,64.12,West,320.6
69372,65036,237,2023-02-23,4,337.62,South,1350.48
69373,46194,336,2023-01-27,5,13.4,South,67.0
69374,69422,207,2024-02-07,1,488.7,South,488.7
69375,18316,591,2024-01-10,4,329.58,South,1318.32
69376,55486,421,2022-01-19,4,106.65,North,426.6
69377,27244,481,2022-11-21,4,363.97,South,1455.88
69378,11314,354,2024-05-12,2,331.18,South,662.36
69379,80090,538,2023-02-26,3,267.72,West,803.1600000000001
69380,91741,593,2022-09-02,5,378.3,East,1891.5
69381,70230,749,2022-01-07,4,32.84,West,131.36
69382,35936,658,2022-12-14,3,312.47,East,937.4100000000001
69383,25529,165,2022-10-24,1,394.98,South,394.98
69384,52129,819,2023-07-17,1,232.89,West,232.89
69385,83421,556,2023-03-05,3,250.43,West,751.29
69386,44341,466,2023-02-21,4,454.01,North,1816.04
69387,18511,507,2023-10-04,5,333.6,North,1668.0
69388,82713,556,2023-12-20,5,277.38,East,1386.9
69389,60960,529,2022-07-24,1,62.66,South,62.66
69390,53423,320,2022-09-18,4,32.65,East,130.6
69391,72578,235,2023-09-26,2,330.35,South,660.7
69392,65379,111,2024-01-13,4,231.23,North,924.92
69393,71357,229,2023-11-21,2,298.95,North,597.9
69394,14978,938,2023-07-10,5,411.33,South,2056.65
69395,79436,451,2024-02-18,5,368.24,East,1841.2
69396,92219,951,2023-07-08,2,458.74,North,917.48
69397,12269,861,2023-12-09,2,222.97,South,445.94
69398,19125,762,2022-10-16,4,376.61,East,1506.44
69399,47096,572,2023-05-25,1,280.97,East,280.97
69400,28609,690,2022-05-07,4,180.49,East,721.96
69401,91993,644,2023-04-10,3,398.52,South,1195.56
69402,66184,833,2022-11-17,2,79.52,North,159.04
69403,60521,243,2023-02-19,4,356.12,West,1424.48
69404,86544,492,2022-01-13,5,78.81,East,394.05
69405,17709,719,2022-08-08,5,465.26,East,2326.3
69406,36376,282,2023-02-23,4,5.05,South,20.2
69407,98683,786,2023-01-10,4,113.43,North,453.72
69408,94768,213,2023-03-10,1,362.85,South,362.85
69409,34857,241,2022-12-23,1,126.84,East,126.84
69410,37945,774,2023-09-23,3,164.83,East,494.49
69411,59865,731,2023-08-27,5,167.87,South,839.35
69412,17465,113,2022-01-10,5,209.42,West,1047.1
69413,74095,356,2022-01-09,3,161.25,North,483.75
69414,33590,662,2023-05-11,4,43.72,North,174.88
69415,15436,571,2024-03-14,3,441.18,East,1323.54
69416,83463,687,2022-02-05,1,391.49,South,391.49
69417,74814,147,2022-06-17,1,122.08,East,122.08
69418,10815,601,2022-10-21,2,100.21,West,200.42
69419,60927,797,2024-01-25,4,46.2,West,184.8
69420,20419,268,2022-10-04,4,407.72,East,1630.88
69421,84906,344,2022-04-05,4,5.61,West,22.44
69422,48044,812,2024-04-29,2,460.85,North,921.7
69423,69775,284,2024-01-08,3,316.47,West,949.4100000000001
69424,62066,765,2023-06-09,4,299.94,North,1199.76
69425,50558,242,2024-06-13,5,221.14,North,1105.6999999999998
69426,69675,354,2023-03-24,5,403.29,South,2016.45
69427,24309,847,2023-11-10,5,5.78,East,28.900000000000002
69428,20690,731,2022-03-02,1,352.35,North,352.35
69429,11167,691,2022-10-08,4,331.03,West,1324.12
69430,40819,244,2022-10-29,2,247.92,East,495.84
69431,18448,203,2022-02-04,5,105.68,North,528.4000000000001
69432,89477,995,2023-12-01,1,247.74,West,247.74
69433,33889,208,2022-05-16,4,430.33,North,1721.32
69434,12435,877,2022-08-15,1,497.9,South,497.9
69435,93668,530,2023-07-27,3,488.83,North,1466.49
69436,12674,722,2023-09-13,4,425.15,South,1700.6
69437,45219,109,2022-01-15,5,272.53,East,1362.6499999999999
69438,63566,134,2024-01-03,5,377.97,West,1889.8500000000001
69439,22754,460,2022-03-25,4,184.32,East,737.28
69440,35378,749,2022-12-18,1,85.26,East,85.26
69441,19004,298,2022-12-13,4,70.93,North,283.72
69442,90952,453,2023-09-11,1,332.61,East,332.61
69443,96679,548,2024-03-16,4,227.31,South,909.24
69444,24611,424,2022-06-30,3,72.2,South,216.60000000000002
69445,51457,564,2022-06-18,2,282.3,West,564.6
69446,32427,147,2023-06-09,2,347.07,East,694.14
69447,61704,375,2022-06-22,1,235.81,West,235.81
69448,83879,935,2024-06-08,4,240.48,North,961.92
69449,29667,145,2023-08-04,4,351.7,South,1406.8
69450,98343,197,2023-11-26,3,141.11,North,423.33000000000004
69451,93045,647,2023-02-19,2,255.34,South,510.68
69452,82062,338,2023-02-28,4,282.4,East,1129.6
69453,76933,612,2023-09-16,5,352.68,North,1763.4
69454,29196,149,2023-06-17,4,216.28,South,865.12
69455,43048,927,2022-04-13,1,148.85,East,148.85
69456,50528,971,2023-11-12,5,240.71,North,1203.55
69457,19668,128,2022-03-08,2,225.61,South,451.22
69458,59424,119,2023-07-25,3,23.7,South,71.1
69459,42313,128,2024-01-15,5,315.17,South,1575.8500000000001
69460,17624,115,2023-08-09,2,412.79,West,825.58
69461,38563,435,2022-12-16,1,393.33,North,393.33
69462,74001,583,2023-06-03,3,375.09,West,1125.27
69463,17506,336,2022-06-10,4,484.49,North,1937.96
69464,76056,523,2023-01-15,4,312.13,West,1248.52
69465,77262,443,2024-04-28,4,274.05,South,1096.2
69466,72586,500,2023-06-02,1,435.36,West,435.36
69467,68450,830,2022-09-15,5,315.78,East,1578.8999999999999
69468,15228,684,2022-09-02,4,244.08,North,976.32
69469,17287,247,2023-10-09,1,54.93,East,54.93
69470,52435,785,2022-04-11,4,91.03,North,364.12
69471,14997,123,2023-06-09,4,403.46,West,1613.84
69472,74739,525,2024-02-23,4,414.63,West,1658.52
69473,48154,568,2024-05-26,3,133.02,South,399.06000000000006
69474,35492,308,2023-02-05,3,143.19,East,429.57
69475,61134,661,2022-01-08,3,324.33,North,972.99
69476,33023,386,2023-04-28,3,394.08,North,1182.24
69477,63464,112,2023-07-25,3,445.05,South,1335.15
69478,79457,448,2024-01-23,2,445.96,West,891.92
69479,95654,782,2024-05-09,4,331.44,South,1325.76
69480,28429,745,2022-01-12,2,429.49,West,858.98
69481,69323,178,2022-12-09,1,61.45,North,61.45
69482,69665,369,2022-04-20,3,51.58,South,154.74
69483,22019,515,2024-04-12,1,149.8,North,149.8
69484,85580,546,2023-06-01,3,98.36,South,295.08
69485,69450,876,2022-11-26,5,257.54,South,1287.7
69486,77181,913,2022-07-02,4,207.44,West,829.76
69487,13441,301,2024-01-26,2,431.06,East,862.12
69488,10919,438,2024-01-03,4,309.04,West,1236.16
69489,50150,422,2022-09-01,2,305.86,West,611.72
69490,48194,643,2022-06-25,2,252.64,East,505.28
69491,23710,612,2023-09-15,3,166.51,East,499.53
69492,95871,755,2022-05-26,1,182.53,North,182.53
69493,71439,457,2023-07-05,2,472.28,North,944.56
69494,50187,208,2022-11-24,3,26.01,South,78.03
69495,71737,727,2023-10-09,3,134.59,North,403.77
69496,97187,515,2022-09-12,2,117.4,West,234.8
69497,40716,549,2023-09-28,5,473.2,South,2366.0
69498,62451,455,2022-01-01,2,336.06,South,672.12
69499,45626,988,2023-06-10,5,239.39,West,1196.9499999999998
69500,53250,438,2023-11-23,1,14.54,East,14.54
69501,78286,690,2024-03-11,3,351.98,West,1055.94
69502,81850,347,2023-05-12,3,347.24,West,1041.72
69503,59905,104,2024-02-22,4,446.41,South,1785.64
69504,27870,936,2024-03-28,1,70.32,South,70.32
69505,55313,110,2023-06-09,1,9.12,West,9.12
69506,73959,126,2023-08-17,4,387.38,South,1549.52
69507,42716,906,2024-03-11,2,311.62,West,623.24
69508,22438,712,2024-04-13,2,395.99,East,791.98
69509,19632,362,2024-06-15,5,163.69,West,818.45
69510,13371,741,2023-07-10,4,159.96,West,639.84
69511,57340,276,2023-05-25,4,462.01,West,1848.04
69512,24754,141,2022-04-12,5,401.21,North,2006.05
69513,41296,762,2022-12-20,1,305.78,West,305.78
69514,56531,120,2023-12-30,2,467.16,East,934.32
69515,61358,986,2022-12-08,5,329.74,North,1648.7
69516,26283,724,2023-12-06,4,461.29,South,1845.16
69517,24367,740,2022-07-23,5,64.73,South,323.65000000000003
69518,28753,608,2024-04-10,3,214.54,East,643.62
69519,40779,384,2023-10-18,4,339.77,West,1359.08
69520,49933,918,2023-10-21,5,360.29,West,1801.45
69521,17346,262,2023-06-30,2,47.85,North,95.7
69522,46538,902,2022-07-24,2,96.49,South,192.98
69523,53212,648,2023-11-10,3,488.53,West,1465.59
69524,99488,530,2023-03-20,3,79.1,West,237.29999999999998
69525,85890,757,2023-06-11,3,436.11,East,1308.33
69526,90637,452,2024-03-30,2,387.02,West,774.04
69527,43859,745,2022-10-29,1,268.4,North,268.4
69528,37045,685,2022-04-02,1,184.18,East,184.18
69529,99919,511,2023-09-18,2,313.59,North,627.18
69530,32737,669,2024-04-16,4,432.11,West,1728.44
69531,27261,943,2022-02-05,5,36.07,North,180.35
69532,38618,295,2024-05-12,1,88.39,South,88.39
69533,48868,212,2022-07-01,4,368.34,South,1473.36
69534,16512,636,2022-01-14,1,274.58,South,274.58
69535,97605,905,2023-08-24,2,318.41,East,636.82
69536,95551,311,2022-08-21,3,450.24,North,1350.72
69537,44329,992,2022-01-04,4,81.95,East,327.8
69538,97367,410,2023-07-04,1,299.34,West,299.34
69539,52071,143,2022-07-14,4,483.2,West,1932.8
69540,61306,926,2023-09-11,4,209.8,West,839.2
69541,26587,683,2023-02-21,5,251.83,East,1259.15
69542,31060,332,2023-07-06,4,9.04,South,36.16
69543,86367,349,2022-07-05,5,38.78,North,193.9
69544,32463,564,2022-01-07,2,367.25,South,734.5
69545,56748,147,2024-05-02,5,438.42,South,2192.1
69546,30093,326,2022-07-02,1,66.33,East,66.33
69547,98890,600,2024-06-10,5,412.24,West,2061.2
69548,74866,637,2024-04-03,4,426.92,East,1707.68
69549,84261,988,2022-04-17,5,143.89,West,719.4499999999999
69550,64214,237,2022-05-17,5,37.82,East,189.1
69551,58331,942,2022-07-18,5,427.56,East,2137.8
69552,24201,693,2023-11-21,2,55.04,East,110.08
69553,28696,295,2023-01-26,5,280.6,East,1403.0
69554,90949,208,2023-11-14,5,203.03,South,1015.15
69555,37505,680,2024-02-07,5,302.19,South,1510.95
69556,51333,425,2023-03-02,4,423.97,North,1695.88
69557,54908,237,2022-11-21,5,400.86,South,2004.3000000000002
69558,29042,341,2022-09-11,4,406.77,West,1627.08
69559,75106,175,2022-07-13,5,309.78,West,1548.8999999999999
69560,30699,798,2023-01-09,4,171.45,East,685.8
69561,60652,123,2023-11-05,1,132.03,North,132.03
69562,55679,947,2022-10-22,4,278.07,South,1112.28
69563,44780,172,2023-10-09,4,123.05,West,492.2
69564,75506,432,2023-08-31,1,469.83,North,469.83
69565,20144,885,2023-12-12,1,320.03,North,320.03
69566,81391,847,2023-11-09,5,200.9,South,1004.5
69567,34575,224,2023-10-10,5,350.33,South,1751.6499999999999
69568,55929,886,2022-09-19,1,137.74,East,137.74
69569,97183,248,2022-04-14,3,292.93,North,878.79
69570,43298,568,2024-05-22,2,386.07,North,772.14
69571,23516,412,2023-11-05,3,96.09,West,288.27
69572,29086,916,2023-01-04,4,188.49,South,753.96
69573,68921,735,2024-04-09,4,464.14,West,1856.56
69574,40051,745,2024-04-29,5,98.57,West,492.84999999999997
69575,11631,666,2022-02-13,4,431.18,West,1724.72
69576,34229,101,2024-06-01,5,319.44,West,1597.2
69577,60771,873,2022-07-04,3,65.43,North,196.29000000000002
69578,28254,308,2022-07-30,2,175.16,East,350.32
69579,45014,353,2022-03-01,3,477.62,East,1432.8600000000001
69580,19654,342,2023-08-02,2,377.19,West,754.38
69581,77733,129,2024-04-16,4,309.19,South,1236.76
69582,13602,981,2022-01-19,3,242.54,East,727.62
69583,51818,410,2022-06-23,1,495.75,North,495.75
69584,75095,110,2024-02-23,1,316.72,East,316.72
69585,37184,636,2022-10-07,3,387.47,West,1162.41
69586,88760,518,2022-03-09,1,315.62,East,315.62
69587,26406,982,2023-09-04,2,411.59,North,823.18
69588,72539,188,2022-06-16,5,494.86,West,2474.3
69589,78208,976,2023-08-20,1,409.95,South,409.95
69590,88106,747,2024-04-12,5,494.15,East,2470.75
69591,43797,422,2023-02-07,3,358.81,East,1076.43
69592,26776,969,2022-01-23,4,453.52,North,1814.08
69593,58962,185,2022-10-14,2,18.43,West,36.86
69594,98044,226,2022-01-07,4,298.77,North,1195.08
69595,84211,379,2024-03-01,1,29.57,East,29.57
69596,53817,760,2023-08-11,3,31.16,East,93.48
69597,14923,243,2022-04-26,2,408.41,South,816.82
69598,36799,785,2024-03-08,1,298.19,West,298.19
69599,59079,237,2023-11-18,1,362.06,South,362.06
69600,84446,549,2022-10-22,3,298.98,East,896.94
69601,73197,580,2022-01-15,1,421.85,North,421.85
69602,96752,958,2022-02-02,3,275.84,West,827.52
69603,12229,372,2023-11-06,5,369.07,South,1845.35
69604,45237,736,2023-08-29,3,270.19,West,810.5699999999999
69605,49364,812,2022-12-12,5,144.79,West,723.9499999999999
69606,77784,540,2022-08-11,4,287.37,North,1149.48
69607,26966,877,2022-12-24,4,286.45,East,1145.8
69608,43640,814,2022-01-23,3,233.26,East,699.78
69609,73989,818,2023-12-14,1,379.33,East,379.33
69610,45151,884,2024-05-27,3,485.71,West,1457.1299999999999
69611,34548,302,2023-07-24,5,261.17,West,1305.8500000000001
69612,36068,713,2023-03-03,3,384.27,South,1152.81
69613,23887,899,2022-09-12,2,241.19,West,482.38
69614,55196,552,2022-08-02,4,162.06,East,648.24
69615,82433,245,2023-06-01,3,442.85,North,1328.5500000000002
69616,54278,401,2023-02-02,4,246.9,North,987.6
69617,11094,328,2023-06-03,4,419.76,South,1679.04
69618,80023,339,2024-01-09,2,213.79,West,427.58
69619,24314,657,2023-03-13,3,400.19,East,1200.57
69620,61447,981,2022-07-26,3,189.94,North,569.8199999999999
69621,52088,229,2023-08-18,4,343.67,West,1374.68
69622,25269,458,2022-09-16,2,189.16,North,378.32
69623,31555,638,2024-02-20,2,104.88,West,209.76
69624,28689,462,2022-03-18,3,383.24,East,1149.72
69625,31988,447,2023-01-22,1,42.13,North,42.13
69626,96901,732,2022-11-10,1,468.92,South,468.92
69627,68931,856,2022-04-28,2,267.85,North,535.7
69628,98430,127,2024-01-21,1,165.74,North,165.74
69629,88162,608,2022-08-06,2,128.37,North,256.74
69630,87497,667,2023-02-23,5,379.26,East,1896.3
69631,16769,148,2023-07-23,2,66.41,East,132.82
69632,50641,608,2022-07-15,4,373.39,North,1493.56
69633,44870,936,2024-06-09,2,118.15,North,236.3
69634,41348,449,2022-12-10,4,137.85,West,551.4
69635,13852,206,2023-08-08,1,332.69,North,332.69
69636,68139,190,2022-04-01,4,261.26,West,1045.04
69637,74781,766,2022-02-21,2,273.37,South,546.74
69638,69663,188,2022-09-15,1,413.53,South,413.53
69639,94824,879,2022-07-31,2,309.39,West,618.78
69640,11453,103,2022-12-01,2,305.04,North,610.08
69641,67730,791,2022-01-12,2,406.67,South,813.34
69642,61586,924,2023-05-29,3,224.45,North,673.3499999999999
69643,41912,858,2024-03-17,5,201.05,North,1005.25
69644,52140,645,2023-11-26,1,52.52,West,52.52
69645,96439,405,2022-07-27,5,11.96,South,59.800000000000004
69646,43554,379,2022-08-28,5,362.9,South,1814.5
69647,88100,477,2023-07-17,3,246.68,West,740.04
69648,78755,884,2022-11-16,3,488.4,West,1465.1999999999998
69649,25195,131,2023-08-27,3,481.65,South,1444.9499999999998
69650,17258,471,2022-02-05,2,50.27,East,100.54
69651,82235,665,2023-03-31,5,46.27,North,231.35000000000002
69652,44541,415,2023-03-22,4,167.92,South,671.68
69653,28426,154,2024-04-05,2,245.84,North,491.68
69654,68968,463,2024-01-13,2,105.04,North,210.08
69655,66321,515,2023-02-23,2,68.56,South,137.12
69656,54532,741,2024-04-14,5,345.74,East,1728.7
69657,24506,734,2022-02-22,4,173.93,North,695.72
69658,66760,755,2024-05-28,2,438.34,North,876.68
69659,25959,464,2022-04-16,1,416.37,South,416.37
69660,68592,794,2023-09-17,4,498.69,West,1994.76
69661,30626,479,2024-06-01,4,66.33,North,265.32
69662,44393,190,2024-01-19,2,132.19,South,264.38
69663,64701,167,2023-09-08,1,300.62,East,300.62
69664,71096,255,2023-01-07,4,318.78,North,1275.12
69665,27730,691,2024-03-14,3,406.05,East,1218.15
69666,19306,890,2024-03-13,2,295.89,East,591.78
69667,10013,146,2022-04-29,3,327.41,South,982.23
69668,35747,464,2023-08-09,3,407.59,North,1222.77
69669,44594,365,2023-09-24,1,112.43,West,112.43
69670,38118,352,2022-01-13,2,163.21,South,326.42
69671,39055,800,2022-01-24,3,5.68,North,17.04
69672,97427,437,2024-04-16,4,376.6,North,1506.4
69673,12561,838,2022-03-22,1,78.84,West,78.84
69674,21841,792,2023-08-24,1,347.21,South,347.21
69675,44670,807,2022-07-24,3,260.71,North,782.1299999999999
69676,21350,184,2022-07-24,1,130.72,West,130.72
69677,51364,861,2022-05-20,2,223.99,East,447.98
69678,64872,926,2024-05-10,1,65.57,South,65.57
69679,60010,957,2022-11-28,3,109.69,South,329.07
69680,24387,627,2023-08-24,4,153.72,West,614.88
69681,52957,263,2024-03-07,5,398.69,West,1993.45
69682,26592,118,2023-05-30,3,375.91,North,1127.73
69683,56965,888,2023-01-13,2,291.68,South,583.36
69684,77358,838,2024-05-25,5,283.64,East,1418.1999999999998
69685,17741,906,2024-02-28,5,33.98,South,169.89999999999998
69686,76081,136,2023-03-01,3,220.12,East,660.36
69687,68147,284,2023-06-03,2,358.28,South,716.56
69688,76663,376,2024-02-10,2,180.93,South,361.86
69689,23355,868,2022-11-24,5,235.04,West,1175.2
69690,63244,902,2022-09-20,1,21.55,South,21.55
69691,26630,339,2022-05-24,1,414.16,East,414.16
69692,69921,196,2023-06-17,1,309.05,South,309.05
69693,67808,585,2022-05-23,4,352.09,East,1408.36
69694,49212,533,2024-03-15,2,149.3,North,298.6
69695,10619,280,2023-02-18,4,405.45,West,1621.8
69696,37611,236,2023-01-12,4,309.56,East,1238.24
69697,36991,706,2022-02-26,3,404.9,South,1214.6999999999998
69698,84957,185,2023-11-17,4,295.45,West,1181.8
69699,84084,218,2024-02-05,5,42.05,North,210.25
69700,45146,156,2024-01-02,5,384.78,South,1923.8999999999999
69701,62503,745,2022-08-12,4,458.57,South,1834.28
69702,43652,659,2022-08-01,2,220.05,West,440.1
69703,39172,926,2023-04-01,2,473.42,South,946.84
69704,19950,446,2022-06-24,5,152.2,South,761.0
69705,23031,186,2022-03-11,5,16.13,South,80.64999999999999
69706,85185,193,2024-04-14,2,336.31,North,672.62
69707,92470,294,2023-04-08,2,361.7,East,723.4
69708,18391,439,2022-04-02,3,42.3,East,126.89999999999999
69709,62894,726,2024-04-06,5,237.67,South,1188.35
69710,39010,504,2022-09-09,2,364.37,North,728.74
69711,60595,498,2022-01-16,4,65.17,South,260.68
69712,90607,861,2024-01-03,4,207.68,North,830.72
69713,89638,717,2023-06-24,1,112.12,East,112.12
69714,26437,474,2022-07-16,3,118.92,West,356.76
69715,75699,690,2022-01-30,4,398.3,East,1593.2
69716,23697,277,2022-06-27,5,376.78,North,1883.8999999999999
69717,29173,530,2023-11-29,1,327.98,East,327.98
69718,26197,946,2023-06-08,4,183.95,East,735.8
69719,84981,808,2022-06-18,5,25.25,West,126.25
69720,85057,652,2022-09-15,3,486.57,West,1459.71
69721,84713,183,2024-02-29,1,331.41,North,331.41
69722,86916,377,2022-10-20,1,66.67,West,66.67
69723,48127,606,2022-07-07,5,24.53,East,122.65
69724,58982,474,2023-03-13,3,190.03,West,570.09
69725,41225,447,2022-12-01,2,263.24,South,526.48
69726,27464,348,2022-11-02,5,12.16,North,60.8
69727,24769,702,2023-12-23,5,179.98,North,899.9
69728,31025,560,2022-09-18,4,241.67,East,966.68
69729,18657,857,2022-04-07,5,435.55,South,2177.75
69730,83247,817,2022-06-21,5,286.42,South,1432.1000000000001
69731,47367,749,2024-02-10,2,427.63,South,855.26
69732,73875,478,2023-07-17,3,400.36,West,1201.08
69733,48429,246,2023-10-31,4,162.18,East,648.72
69734,35950,702,2022-08-14,3,27.64,East,82.92
69735,89172,187,2022-05-08,5,20.01,East,100.05000000000001
69736,39212,332,2023-03-05,3,170.83,North,512.49
69737,15515,654,2023-02-16,1,182.78,North,182.78
69738,69150,420,2022-09-20,3,352.99,East,1058.97
69739,69470,894,2024-01-26,1,475.94,North,475.94
69740,41202,747,2023-01-25,4,339.0,West,1356.0
69741,41028,537,2024-03-30,5,285.45,South,1427.25
69742,18610,948,2023-06-02,5,377.32,North,1886.6
69743,24570,127,2024-02-29,3,120.62,North,361.86
69744,27843,655,2023-02-11,1,122.92,East,122.92
69745,30916,718,2022-09-06,3,243.72,North,731.16
69746,16029,574,2022-04-02,3,353.34,East,1060.02
69747,75382,580,2023-03-20,4,387.47,South,1549.88
69748,32673,507,2022-06-10,4,311.94,West,1247.76
69749,28597,292,2023-05-08,5,249.02,West,1245.1000000000001
69750,59749,463,2023-04-17,3,387.47,North,1162.41
69751,42310,363,2023-02-03,5,153.49,North,767.45
69752,91460,592,2024-02-18,4,80.38,East,321.52
69753,81064,739,2024-01-15,5,380.09,North,1900.4499999999998
69754,63901,101,2023-06-17,3,137.0,North,411.0
69755,10046,978,2023-08-21,2,32.69,East,65.38
69756,87656,245,2022-09-25,5,114.65,North,573.25
69757,74438,562,2023-02-01,2,23.08,South,46.16
69758,36088,224,2024-01-09,3,491.9,West,1475.6999999999998
69759,34274,288,2022-06-17,4,469.98,East,1879.92
69760,11286,909,2022-06-29,4,41.58,East,166.32
69761,42176,523,2022-10-07,4,496.94,South,1987.76
69762,61853,103,2022-06-27,1,304.12,East,304.12
69763,52908,419,2024-02-10,5,327.5,East,1637.5
69764,43710,266,2023-12-29,3,236.22,East,708.66
69765,53661,818,2022-07-05,5,32.42,East,162.10000000000002
69766,72422,701,2022-05-02,1,466.54,South,466.54
69767,56770,560,2024-06-10,4,53.37,North,213.48
69768,28674,365,2023-01-11,4,30.23,South,120.92
69769,38301,477,2024-04-24,2,132.66,West,265.32
69770,94579,328,2022-07-02,3,149.88,South,449.64
69771,27515,463,2023-01-05,2,11.47,South,22.94
69772,77904,517,2022-10-10,4,45.01,East,180.04
69773,39145,830,2022-09-23,1,370.94,East,370.94
69774,73759,766,2022-08-21,3,476.7,East,1430.1
69775,95464,597,2024-03-01,4,5.86,North,23.44
69776,84194,528,2022-04-23,4,171.69,South,686.76
69777,91299,699,2024-04-07,4,154.78,North,619.12
69778,14057,214,2022-09-25,3,235.09,South,705.27
69779,24559,706,2024-02-25,4,180.79,North,723.16
69780,30418,109,2023-09-14,4,314.94,West,1259.76
69781,60287,475,2024-04-30,1,36.03,East,36.03
69782,19670,304,2024-05-19,3,291.38,West,874.14
69783,15572,310,2023-01-21,5,187.23,East,936.15
69784,24493,975,2022-10-24,4,289.11,South,1156.44
69785,10185,904,2022-07-15,3,72.63,North,217.89
69786,60583,614,2024-06-06,4,400.45,East,1601.8
69787,92666,468,2023-07-07,3,80.84,South,242.52
69788,75496,882,2022-08-12,5,356.83,East,1784.1499999999999
69789,72490,801,2022-01-19,5,168.77,East,843.85
69790,72424,236,2023-11-21,5,76.01,East,380.05
69791,79370,472,2024-05-14,1,30.3,West,30.3
69792,18724,166,2023-04-17,3,68.96,South,206.88
69793,33440,103,2022-04-16,5,281.57,North,1407.85
69794,50027,128,2024-03-03,5,374.44,West,1872.2
69795,94895,768,2022-10-28,3,304.9,South,914.6999999999999
69796,32699,130,2023-05-16,1,89.76,West,89.76
69797,96129,543,2023-07-27,3,324.15,South,972.4499999999999
69798,35697,121,2023-02-28,5,260.4,East,1302.0
69799,66574,203,2022-09-11,2,67.9,North,135.8
69800,62245,949,2022-12-28,2,80.46,South,160.92
69801,68488,549,2024-04-12,4,494.11,North,1976.44
69802,67554,271,2024-06-09,4,255.99,East,1023.96
69803,62925,735,2023-09-23,3,490.89,South,1472.67
69804,78399,495,2022-10-14,2,193.01,West,386.02
69805,99735,633,2023-12-09,4,352.06,North,1408.24
69806,94353,604,2022-12-16,5,29.8,West,149.0
69807,39572,460,2023-08-11,4,322.77,North,1291.08
69808,61075,739,2023-12-16,1,62.07,West,62.07
69809,21316,957,2023-02-08,2,407.71,West,815.42
69810,77020,316,2024-05-20,5,374.45,East,1872.25
69811,97774,259,2023-05-08,2,196.41,West,392.82
69812,79328,620,2023-03-09,2,17.42,North,34.84
69813,28309,201,2023-12-23,4,470.48,North,1881.92
69814,52839,291,2022-11-27,5,178.26,West,891.3
69815,11331,813,2024-06-16,1,144.77,North,144.77
69816,69604,454,2023-01-27,4,60.21,North,240.84
69817,25895,275,2022-09-22,5,328.79,South,1643.95
69818,71623,920,2023-02-14,4,124.1,North,496.4
69819,41957,259,2023-09-01,3,410.67,North,1232.01
69820,83111,537,2023-01-26,2,257.77,East,515.54
69821,11643,460,2023-02-18,2,354.18,South,708.36
69822,49627,780,2023-11-16,1,350.04,East,350.04
69823,72739,934,2024-01-15,2,58.9,East,117.8
69824,97017,864,2023-10-12,5,143.63,East,718.15
69825,39729,705,2022-04-25,4,375.44,East,1501.76
69826,97822,844,2022-11-09,4,68.18,South,272.72
69827,67342,847,2024-05-10,5,145.08,South,725.4000000000001
69828,36868,262,2023-07-26,3,314.22,East,942.6600000000001
69829,46478,925,2022-12-29,2,334.62,West,669.24
69830,56388,552,2024-06-17,4,28.14,South,112.56
69831,36253,321,2022-02-15,4,126.35,East,505.4
69832,68747,228,2023-11-03,2,240.23,South,480.46
69833,16193,620,2023-05-18,3,215.97,South,647.91
69834,10318,477,2024-01-05,2,425.0,South,850.0
69835,84289,404,2022-11-20,2,426.95,West,853.9
69836,70151,423,2023-06-26,1,344.8,West,344.8
69837,86105,529,2023-08-15,1,387.31,South,387.31
69838,91315,823,2023-07-08,4,271.5,West,1086.0
69839,95333,699,2023-01-03,2,377.49,East,754.98
69840,32769,520,2022-05-27,2,134.57,North,269.14
69841,56555,463,2022-09-01,3,245.05,East,735.1500000000001
69842,54998,432,2022-05-02,3,299.25,East,897.75
69843,29043,758,2023-12-04,1,360.5,North,360.5
69844,25358,180,2023-02-19,4,157.51,East,630.04
69845,44275,887,2022-09-18,5,375.32,East,1876.6
69846,49857,522,2023-05-06,3,31.35,West,94.05000000000001
69847,89272,370,2023-12-09,3,394.84,East,1184.52
69848,96881,347,2022-11-07,4,112.04,South,448.16
69849,12020,452,2023-12-07,4,46.78,West,187.12
69850,74738,555,2024-04-11,4,206.67,West,826.68
69851,92074,760,2022-07-31,2,250.13,South,500.26
69852,67885,153,2023-03-09,4,345.33,South,1381.32
69853,38831,737,2022-03-03,4,391.23,West,1564.92
69854,17378,331,2022-08-29,4,153.32,East,613.28
69855,72229,612,2024-04-12,1,347.4,North,347.4
69856,60756,131,2023-04-11,2,387.82,East,775.64
69857,19876,113,2022-04-10,2,105.92,South,211.84
69858,94456,383,2024-01-02,2,252.19,North,504.38
69859,85007,523,2023-06-17,4,157.31,East,629.24
69860,22343,919,2022-09-19,3,466.18,West,1398.54
69861,62051,254,2023-07-20,1,303.83,South,303.83
69862,65013,479,2023-02-25,1,469.97,West,469.97
69863,64430,370,2022-07-26,4,329.98,North,1319.92
69864,73418,800,2024-01-22,1,176.41,West,176.41
69865,13013,856,2023-10-09,5,354.66,East,1773.3000000000002
69866,29694,572,2023-11-11,1,20.67,West,20.67
69867,76218,545,2024-01-07,3,36.47,West,109.41
69868,53223,725,2023-02-22,5,350.05,South,1750.25
69869,76997,865,2024-03-17,4,16.55,West,66.2
